Gene ID	% GC content
ENSG00000182636	52.51
ENSG00000227711	55.37
ENSG00000259922	34.85
ENSG00000213560	43.88
ENSG00000113368	42.33
ENSG00000203786	56.06
ENSG00000137100	49.85
ENSG00000234752	36.15
ENSG00000242282	52.64
ENSG00000213930	50.16
ENSG00000237549	43.29
ENSG00000068724	50.88
ENSG00000224788	34.47
ENSG00000125482	44.83
ENSG00000129816	46.57
ENSG00000274038	34.45
ENSG00000237082	52.25
ENSG00000139350	35.02
ENSG00000168439	50.06
ENSG00000249986	53.29
ENSG00000205464	40.74
ENSG00000223962	49.38
ENSG00000244411	54.83
ENSG00000226780	38.82
ENSG00000226955	59.82
ENSG00000146038	38.69
ENSG00000124104	52.47
ENSG00000229919	41.67
ENSG00000149782	60.32
ENSG00000237423	45.48
ENSG00000214215	42.79
ENSG00000163206	48.94
ENSG00000260984	56.68
ENSG00000099381	55.83
ENSG00000228057	41.18
ENSG00000243705	38.56
ENSG00000116977	43.48
ENSG00000114850	38.72
ENSG00000213123	45.15
ENSG00000142224	43.86
ENSG00000136878	52.14
ENSG00000236290	49.50
ENSG00000254313	44.89
ENSG00000237161	44.03
ENSG00000249048	44.26
ENSG00000242571	43.69
ENSG00000270911	38.21
ENSG00000253191	47.98
ENSG00000276545	49.87
ENSG00000239480	54.78
ENSG00000263296	48.86
ENSG00000280983	46.44
ENSG00000154764	51.85
ENSG00000196236	41.48
ENSG00000261593	45.79
ENSG00000227835	39.27
ENSG00000157965	42.39
ENSG00000127588	65.54
ENSG00000225508	42.52
ENSG00000174899	39.55
ENSG00000274870	49.67
ENSG00000268043	43.89
ENSG00000115446	42.81
ENSG00000152578	35.32
ENSG00000229826	43.48
ENSG00000170482	50.52
ENSG00000242660	39.10
ENSG00000204659	56.31
ENSG00000111199	52.04
ENSG00000205485	41.83
ENSG00000278694	52.49
ENSG00000212856	46.45
ENSG00000233605	32.87
ENSG00000188937	46.95
ENSG00000219074	46.82
ENSG00000260971	40.51
ENSG00000244559	43.75
ENSG00000253295	45.44
ENSG00000181997	52.38
ENSG00000273381	43.64
ENSG00000282744	40.38
ENSG00000213903	53.67
ENSG00000258082	51.64
ENSG00000242067	43.35
ENSG00000237452	51.27
ENSG00000268455	36.21
ENSG00000187791	47.18
ENSG00000251511	33.93
ENSG00000236019	55.45
ENSG00000280390	35.85
ENSG00000248629	40.43
ENSG00000277938	49.57
ENSG00000196110	42.77
ENSG00000236876	42.96
ENSG00000225696	59.62
ENSG00000197503	39.50
ENSG00000274414	47.65
ENSG00000218713	50.14
ENSG00000238250	39.64
ENSG00000282389	54.41
ENSG00000182919	41.12
ENSG00000274382	54.55
ENSG00000225733	45.41
ENSG00000213214	45.36
ENSG00000230358	52.10
ENSG00000253512	42.12
ENSG00000282075	51.17
ENSG00000242661	39.56
ENSG00000226128	41.57
ENSG00000258985	38.28
ENSG00000116473	39.31
ENSG00000232902	47.65
ENSG00000241499	47.13
ENSG00000090889	40.48
ENSG00000258678	55.84
ENSG00000230980	48.74
ENSG00000196459	42.18
ENSG00000065883	38.87
ENSG00000254157	45.92
ENSG00000241169	43.77
ENSG00000204219	48.56
ENSG00000243612	45.08
ENSG00000256294	41.40
ENSG00000141748	52.16
ENSG00000223985	43.57
ENSG00000237642	42.65
ENSG00000073282	37.13
ENSG00000025800	44.21
ENSG00000157570	50.12
ENSG00000122025	43.22
ENSG00000124490	35.35
ENSG00000035664	46.89
ENSG00000225730	39.12
ENSG00000259080	41.22
ENSG00000269155	58.15
ENSG00000229816	42.67
ENSG00000223707	34.93
ENSG00000243171	40.67
ENSG00000058804	40.26
ENSG00000256967	61.04
ENSG00000166676	48.06
ENSG00000225698	51.57
ENSG00000235785	46.42
ENSG00000240052	53.37
ENSG00000187612	40.62
ENSG00000183535	60.67
ENSG00000077942	53.13
ENSG00000074054	41.05
ENSG00000177103	50.08
ENSG00000219262	44.13
ENSG00000143387	43.00
ENSG00000151657	39.94
ENSG00000242728	46.69
ENSG00000196581	52.37
ENSG00000080293	46.84
ENSG00000273585	58.58
ENSG00000234853	44.86
ENSG00000229940	59.94
ENSG00000146530	33.94
ENSG00000138449	38.25
ENSG00000270116	36.04
ENSG00000120645	52.30
ENSG00000234664	51.65
ENSG00000257564	42.28
ENSG00000269256	39.58
ENSG00000186136	39.26
ENSG00000243353	47.95
ENSG00000279699	51.53
ENSG00000256603	44.96
ENSG00000259523	47.76
ENSG00000211904	59.62
ENSG00000226053	35.29
ENSG00000270544	37.61
ENSG00000203942	56.13
ENSG00000206409	50.14
ENSG00000242419	51.82
ENSG00000228772	36.79
ENSG00000116863	55.16
ENSG00000255847	52.50
ENSG00000156860	59.46
ENSG00000165661	54.55
ENSG00000204290	42.02
ENSG00000134452	45.82
ENSG00000103449	44.46
ENSG00000119787	39.46
ENSG00000140396	38.24
ENSG00000275051	42.77
ENSG00000196224	63.29
ENSG00000255334	48.66
ENSG00000282246	42.03
ENSG00000224846	41.88
ENSG00000129965	61.19
ENSG00000238272	38.40
ENSG00000254045	64.29
ENSG00000279276	44.14
ENSG00000258854	41.91
ENSG00000237984	41.99
ENSG00000173451	37.49
ENSG00000092108	36.17
ENSG00000255423	41.75
ENSG00000166402	49.43
ENSG00000168928	65.18
ENSG00000253981	52.03
ENSG00000240174	41.19
ENSG00000205339	40.40
ENSG00000175782	43.41
ENSG00000229453	39.97
ENSG00000275016	37.24
ENSG00000111906	40.11
ENSG00000238087	38.09
ENSG00000116031	51.04
ENSG00000255970	42.02
ENSG00000225505	42.13
ENSG00000119280	47.80
ENSG00000152380	38.99
ENSG00000234819	45.38
ENSG00000274354	46.98
ENSG00000267597	55.80
ENSG00000282951	51.55
ENSG00000267049	48.70
ENSG00000143595	52.64
ENSG00000244280	58.14
ENSG00000225712	53.76
ENSG00000152422	35.20
ENSG00000232048	47.38
ENSG00000134138	38.26
ENSG00000249825	44.79
ENSG00000229765	45.02
ENSG00000173598	41.97
ENSG00000275564	47.51
ENSG00000120727	43.58
ENSG00000233519	48.79
ENSG00000011114	40.08
ENSG00000261104	50.87
ENSG00000231625	42.22
ENSG00000267028	38.19
ENSG00000255306	57.58
ENSG00000132855	29.40
ENSG00000260642	55.47
ENSG00000103187	50.24
ENSG00000174498	51.86
ENSG00000258888	46.46
ENSG00000277142	61.70
ENSG00000172602	52.12
ENSG00000224776	49.77
ENSG00000213005	44.39
ENSG00000270423	36.60
ENSG00000236989	47.42
ENSG00000100557	39.97
ENSG00000213417	57.20
ENSG00000228288	60.60
ENSG00000211950	55.85
ENSG00000242990	60.41
ENSG00000101842	39.10
ENSG00000139182	51.75
ENSG00000279254	44.74
ENSG00000142910	55.48
ENSG00000275875	66.96
ENSG00000227858	52.53
ENSG00000128872	41.52
ENSG00000242173	63.50
ENSG00000204044	50.06
ENSG00000220553	38.07
ENSG00000276791	58.86
ENSG00000196646	44.40
ENSG00000223765	35.27
ENSG00000275339	34.90
ENSG00000258556	52.08
ENSG00000225238	57.95
ENSG00000204576	44.95
ENSG00000171150	37.21
ENSG00000251075	49.62
ENSG00000280212	42.47
ENSG00000259644	40.12
ENSG00000230015	38.39
ENSG00000256657	37.64
ENSG00000263370	47.37
ENSG00000183791	64.78
ENSG00000271171	58.71
ENSG00000273721	44.39
ENSG00000265713	42.83
ENSG00000273199	67.35
ENSG00000267587	48.68
ENSG00000246898	38.23
ENSG00000226919	40.40
ENSG00000238176	42.73
ENSG00000224421	52.77
ENSG00000255801	40.62
ENSG00000255525	35.93
ENSG00000228107	47.84
ENSG00000164331	37.28
ENSG00000276374	47.91
ENSG00000132669	45.40
ENSG00000235142	43.17
ENSG00000151093	42.00
ENSG00000100985	56.94
ENSG00000231079	44.10
ENSG00000100276	60.13
ENSG00000204116	37.63
ENSG00000137692	36.06
ENSG00000169989	38.34
ENSG00000216657	43.35
ENSG00000226762	45.94
ENSG00000231436	34.73
ENSG00000215567	33.76
ENSG00000280145	38.94
ENSG00000241598	58.59
ENSG00000212952	62.97
ENSG00000280228	43.77
ENSG00000170445	46.01
ENSG00000223896	43.94
ENSG00000146707	49.24
ENSG00000234553	46.38
ENSG00000036530	47.28
ENSG00000231711	48.64
ENSG00000236234	51.33
ENSG00000281176	51.82
ENSG00000279825	56.38
ENSG00000204983	49.08
ENSG00000077080	53.08
ENSG00000228650	50.83
ENSG00000198846	37.57
ENSG00000229992	44.08
ENSG00000250309	57.47
ENSG00000234962	45.34
ENSG00000250969	42.11
ENSG00000272664	46.41
ENSG00000171612	45.50
ENSG00000231863	40.41
ENSG00000277491	59.30
ENSG00000235143	51.98
ENSG00000163596	39.94
ENSG00000223787	40.75
ENSG00000235296	52.07
ENSG00000278900	24.87
ENSG00000187140	64.00
ENSG00000270598	71.60
ENSG00000225214	44.34
ENSG00000273637	42.82
ENSG00000156990	52.21
ENSG00000273142	61.84
ENSG00000116147	43.87
ENSG00000263585	58.40
ENSG00000271288	55.05
ENSG00000278885	37.91
ENSG00000101940	51.72
ENSG00000230899	38.79
ENSG00000234202	50.64
ENSG00000253298	44.11
ENSG00000267585	52.89
ENSG00000231808	62.38
ENSG00000082196	40.08
ENSG00000232963	50.18
ENSG00000171236	55.16
ENSG00000249947	49.23
ENSG00000225284	38.05
ENSG00000261741	44.36
ENSG00000139200	58.42
ENSG00000225216	45.18
ENSG00000258169	39.84
ENSG00000163444	41.50
ENSG00000116793	39.10
ENSG00000270067	43.05
ENSG00000118160	53.05
ENSG00000160208	47.51
ENSG00000239689	42.65
ENSG00000046889	37.16
ENSG00000253311	42.52
ENSG00000262214	59.59
ENSG00000230758	42.28
ENSG00000237351	55.44
ENSG00000067208	38.19
ENSG00000229917	46.49
ENSG00000280647	50.40
ENSG00000213137	55.20
ENSG00000230061	57.84
ENSG00000079459	44.36
ENSG00000265698	40.65
ENSG00000206507	45.67
ENSG00000249738	41.56
ENSG00000281065	53.73
ENSG00000244457	51.69
ENSG00000271138	56.56
ENSG00000170689	55.89
ENSG00000263417	37.16
ENSG00000281401	60.54
ENSG00000177238	54.90
ENSG00000186010	53.15
ENSG00000257023	38.09
ENSG00000260879	56.19
ENSG00000281691	41.20
ENSG00000008735	63.07
ENSG00000120235	37.50
ENSG00000279995	32.59
ENSG00000243175	48.85
ENSG00000232102	36.26
ENSG00000265908	42.40
ENSG00000280177	56.32
ENSG00000141522	68.12
ENSG00000228981	59.55
ENSG00000255026	65.60
ENSG00000258956	54.22
ENSG00000233816	36.97
ENSG00000179406	49.46
ENSG00000227658	38.95
ENSG00000278942	56.39
ENSG00000198221	51.83
ENSG00000272559	44.95
ENSG00000241404	55.93
ENSG00000272634	46.50
ENSG00000270760	49.65
ENSG00000232188	54.66
ENSG00000279926	34.02
ENSG00000226339	48.75
ENSG00000122545	36.13
ENSG00000235369	44.74
ENSG00000230189	42.28
ENSG00000233571	36.40
ENSG00000277701	39.54
ENSG00000280735	41.92
ENSG00000135622	44.97
ENSG00000180090	54.04
ENSG00000231630	60.32
ENSG00000236072	55.72
ENSG00000153037	41.11
ENSG00000100362	51.49
ENSG00000238265	32.99
ENSG00000166598	39.78
ENSG00000120805	39.51
ENSG00000277743	37.75
ENSG00000257784	41.49
ENSG00000204406	36.28
ENSG00000131370	46.74
ENSG00000228237	39.77
ENSG00000188379	39.74
ENSG00000274292	50.90
ENSG00000169951	58.06
ENSG00000089472	38.51
ENSG00000156052	39.13
ENSG00000213958	56.35
ENSG00000236896	37.79
ENSG00000242207	52.24
ENSG00000108306	43.28
ENSG00000228949	44.31
ENSG00000281836	39.29
ENSG00000226820	45.67
ENSG00000280668	51.20
ENSG00000257845	35.61
ENSG00000259573	46.11
ENSG00000260027	54.13
ENSG00000172428	54.66
ENSG00000182107	48.42
ENSG00000021355	43.16
ENSG00000254507	32.50
ENSG00000267015	38.87
ENSG00000276478	44.69
ENSG00000274580	47.56
ENSG00000205946	51.71
ENSG00000273713	39.73
ENSG00000124299	53.89
ENSG00000237743	43.70
ENSG00000258926	45.84
ENSG00000204446	43.52
ENSG00000261696	37.70
ENSG00000276392	49.16
ENSG00000168890	60.16
ENSG00000158457	48.14
ENSG00000204264	50.56
ENSG00000184986	71.42
ENSG00000233208	47.88
ENSG00000280339	39.43
ENSG00000276226	39.12
ENSG00000254166	38.36
ENSG00000277438	43.96
ENSG00000250767	44.93
ENSG00000185760	37.35
ENSG00000281099	49.89
ENSG00000075336	42.31
ENSG00000267638	54.91
ENSG00000131233	42.72
ENSG00000278019	52.61
ENSG00000122642	45.26
ENSG00000257771	48.56
ENSG00000229233	33.83
ENSG00000255286	48.48
ENSG00000215464	55.26
ENSG00000225606	58.36
ENSG00000221819	58.91
ENSG00000257687	51.54
ENSG00000082701	37.15
ENSG00000225925	48.73
ENSG00000244219	50.60
ENSG00000146809	36.69
ENSG00000232114	46.98
ENSG00000257510	39.53
ENSG00000109063	48.63
ENSG00000263140	41.07
ENSG00000234580	42.88
ENSG00000205971	61.35
ENSG00000282159	39.75
ENSG00000227395	39.02
ENSG00000233145	43.12
ENSG00000215237	37.90
ENSG00000234852	64.33
ENSG00000232343	38.63
ENSG00000233983	46.12
ENSG00000226246	56.82
ENSG00000235698	46.33
ENSG00000282186	51.45
ENSG00000275722	46.49
ENSG00000215441	41.03
ENSG00000258112	35.50
ENSG00000205444	52.23
ENSG00000271043	42.53
ENSG00000215601	56.86
ENSG00000081051	34.51
ENSG00000258035	42.40
ENSG00000251688	40.41
ENSG00000250848	39.62
ENSG00000241058	40.26
ENSG00000197406	60.80
ENSG00000251298	38.59
ENSG00000277271	47.74
ENSG00000151834	35.63
ENSG00000280340	42.20
ENSG00000228373	43.46
ENSG00000237931	42.82
ENSG00000282514	67.11
ENSG00000278684	41.73
ENSG00000269559	47.29
ENSG00000237613	50.26
ENSG00000171798	59.29
ENSG00000249955	39.36
ENSG00000234886	33.12
ENSG00000234101	41.15
ENSG00000179938	53.10
ENSG00000275623	48.05
ENSG00000236221	54.61
ENSG00000277424	47.62
ENSG00000244089	40.43
ENSG00000267328	57.41
ENSG00000155097	38.39
ENSG00000231544	38.49
ENSG00000266479	43.03
ENSG00000150764	43.30
ENSG00000247287	43.10
ENSG00000253754	39.85
ENSG00000240521	38.37
ENSG00000137200	45.88
ENSG00000186567	47.31
ENSG00000143105	50.33
ENSG00000136319	39.84
ENSG00000258626	45.71
ENSG00000102109	55.55
ENSG00000223546	39.11
ENSG00000260771	53.87
ENSG00000280789	54.75
ENSG00000279104	34.96
ENSG00000001617	57.74
ENSG00000278699	36.93
ENSG00000258962	40.48
ENSG00000243655	42.58
ENSG00000258774	48.69
ENSG00000225572	38.43
ENSG00000112782	41.99
ENSG00000243095	49.48
ENSG00000260711	38.61
ENSG00000155974	38.92
ENSG00000137449	34.97
ENSG00000256525	41.34
ENSG00000227934	48.69
ENSG00000248358	44.48
ENSG00000211779	43.56
ENSG00000169084	47.11
ENSG00000226158	47.03
ENSG00000239533	54.13
ENSG00000266541	40.40
ENSG00000282737	52.53
ENSG00000053702	51.39
ENSG00000113838	40.74
ENSG00000166578	47.70
ENSG00000117335	38.21
ENSG00000128346	50.35
ENSG00000175467	55.30
ENSG00000133962	38.73
ENSG00000204764	37.40
ENSG00000176798	45.68
ENSG00000275397	54.48
ENSG00000234114	51.88
ENSG00000282122	55.76
ENSG00000260973	40.10
ENSG00000116016	46.71
ENSG00000257346	57.20
ENSG00000211678	61.93
ENSG00000257762	40.16
ENSG00000182196	65.56
ENSG00000101343	39.08
ENSG00000175697	41.00
ENSG00000233492	45.12
ENSG00000157087	49.60
ENSG00000228740	41.08
ENSG00000230280	46.30
ENSG00000147378	48.31
ENSG00000237685	44.15
ENSG00000282457	58.55
ENSG00000214326	44.09
ENSG00000268112	52.64
ENSG00000176624	41.02
ENSG00000276012	36.75
ENSG00000233904	55.45
ENSG00000280997	44.06
ENSG00000255362	54.36
ENSG00000280639	49.19
ENSG00000281264	48.58
ENSG00000237721	48.93
ENSG00000154845	39.14
ENSG00000012660	41.88
ENSG00000232816	58.76
ENSG00000173230	38.07
ENSG00000254097	51.91
ENSG00000162244	53.82
ENSG00000254469	42.82
ENSG00000226563	63.37
ENSG00000110318	36.41
ENSG00000158483	52.97
ENSG00000235939	40.54
ENSG00000228793	44.94
ENSG00000237936	41.97
ENSG00000229979	47.73
ENSG00000112379	41.62
ENSG00000214020	49.70
ENSG00000253614	37.25
ENSG00000231195	45.63
ENSG00000279078	43.69
ENSG00000235108	46.76
ENSG00000260887	39.27
ENSG00000267240	39.50
ENSG00000249348	42.24
ENSG00000215117	39.04
ENSG00000278493	46.18
ENSG00000128594	56.07
ENSG00000226878	47.84
ENSG00000103429	46.07
ENSG00000062582	50.93
ENSG00000183814	39.70
ENSG00000163683	41.46
ENSG00000250989	53.64
ENSG00000232734	53.75
ENSG00000267225	42.24
ENSG00000106133	52.77
ENSG00000227799	56.97
ENSG00000243708	60.49
ENSG00000258658	39.94
ENSG00000236255	48.08
ENSG00000186088	40.18
ENSG00000232303	56.69
ENSG00000257523	37.23
ENSG00000166455	43.50
ENSG00000242866	50.99
ENSG00000115183	43.43
ENSG00000257681	46.57
ENSG00000251003	36.86
ENSG00000231464	41.58
ENSG00000160294	47.40
ENSG00000257405	41.75
ENSG00000231880	50.45
ENSG00000240224	43.88
ENSG00000122971	55.49
ENSG00000101333	39.14
ENSG00000228850	40.79
ENSG00000276904	73.16
ENSG00000279690	37.98
ENSG00000282494	57.93
ENSG00000264107	50.04
ENSG00000266286	55.32
ENSG00000131094	56.53
ENSG00000166689	46.38
ENSG00000250866	39.67
ENSG00000250381	53.62
ENSG00000267339	43.18
ENSG00000259907	48.08
ENSG00000228135	43.28
ENSG00000254659	38.67
ENSG00000178522	37.28
ENSG00000135048	40.46
ENSG00000269967	43.00
ENSG00000236951	46.54
ENSG00000112425	37.65
ENSG00000203620	46.60
ENSG00000224445	37.60
ENSG00000241130	46.45
ENSG00000138684	38.63
ENSG00000226089	33.98
ENSG00000215193	48.63
ENSG00000253871	45.03
ENSG00000188730	39.85
ENSG00000224074	42.55
ENSG00000246022	44.64
ENSG00000276060	49.46
ENSG00000281966	49.83
ENSG00000277797	33.28
ENSG00000236642	53.10
ENSG00000107562	52.37
ENSG00000256378	47.58
ENSG00000243543	44.68
ENSG00000280072	37.98
ENSG00000250563	51.31
ENSG00000250510	61.64
ENSG00000227537	48.66
ENSG00000184210	41.93
ENSG00000229699	39.09
ENSG00000240579	59.65
ENSG00000277003	62.62
ENSG00000267336	41.20
ENSG00000237071	44.71
ENSG00000277043	43.69
ENSG00000157303	52.27
ENSG00000183837	60.70
ENSG00000211695	48.35
ENSG00000233954	46.93
ENSG00000232529	49.93
ENSG00000228005	40.34
ENSG00000273674	41.72
ENSG00000271955	38.44
ENSG00000164897	67.61
ENSG00000222024	55.65
ENSG00000265494	47.23
ENSG00000228309	38.01
ENSG00000260951	40.38
ENSG00000277823	36.48
ENSG00000233540	42.51
ENSG00000262749	49.90
ENSG00000236836	42.73
ENSG00000229719	57.99
ENSG00000281797	42.77
ENSG00000214300	50.81
ENSG00000171611	50.98
ENSG00000259570	60.12
ENSG00000178715	55.71
ENSG00000237326	49.86
ENSG00000184979	48.15
ENSG00000268931	52.27
ENSG00000267014	48.27
ENSG00000233518	41.35
ENSG00000131508	44.35
ENSG00000161249	54.04
ENSG00000163159	47.36
ENSG00000101182	52.28
ENSG00000261838	41.39
ENSG00000224444	52.82
ENSG00000261141	45.29
ENSG00000128578	43.81
ENSG00000267199	44.79
ENSG00000279657	36.00
ENSG00000267874	48.69
ENSG00000272592	37.83
ENSG00000226299	49.34
ENSG00000146938	38.89
ENSG00000270629	41.33
ENSG00000227510	37.09
ENSG00000279289	37.81
ENSG00000235427	41.52
ENSG00000099769	68.39
ENSG00000158488	44.56
ENSG00000234675	37.63
ENSG00000260786	37.88
ENSG00000142945	49.08
ENSG00000180999	41.63
ENSG00000251652	41.41
ENSG00000177943	66.28
ENSG00000259518	45.24
ENSG00000035687	38.30
ENSG00000276699	50.00
ENSG00000211883	45.16
ENSG00000213109	46.34
ENSG00000211858	49.12
ENSG00000047579	39.93
ENSG00000179443	53.47
ENSG00000174353	50.45
ENSG00000140905	43.88
ENSG00000262528	66.16
ENSG00000171017	54.66
ENSG00000211727	51.85
ENSG00000196357	45.12
ENSG00000206401	55.92
ENSG00000279024	39.67
ENSG00000225282	45.98
ENSG00000267069	49.61
ENSG00000177599	44.18
ENSG00000095485	42.57
ENSG00000144820	38.02
ENSG00000233642	41.15
ENSG00000267142	58.06
ENSG00000169696	60.76
ENSG00000249609	48.99
ENSG00000275119	37.04
ENSG00000223800	30.36
ENSG00000234218	49.45
ENSG00000255559	48.67
ENSG00000161800	43.65
ENSG00000148399	52.97
ENSG00000260911	48.16
ENSG00000135045	42.71
ENSG00000248565	55.93
ENSG00000196535	53.74
ENSG00000204616	47.05
ENSG00000245248	47.74
ENSG00000260782	49.18
ENSG00000197125	47.14
ENSG00000133424	43.98
ENSG00000282631	51.36
ENSG00000237633	42.02
ENSG00000231050	65.32
ENSG00000231345	44.74
ENSG00000256734	50.33
ENSG00000223837	58.47
ENSG00000244119	45.00
ENSG00000120820	41.92
ENSG00000271654	69.10
ENSG00000255164	47.82
ENSG00000250968	37.28
ENSG00000269037	50.56
ENSG00000231523	38.58
ENSG00000283674	45.48
ENSG00000249943	40.95
ENSG00000240103	42.72
ENSG00000254618	47.18
ENSG00000238129	32.87
ENSG00000272862	30.99
ENSG00000281305	47.53
ENSG00000261083	35.10
ENSG00000244245	43.45
ENSG00000144043	52.63
ENSG00000250031	45.52
ENSG00000243018	60.21
ENSG00000172799	42.46
ENSG00000280868	46.61
ENSG00000272523	63.53
ENSG00000272661	51.39
ENSG00000254253	41.03
ENSG00000164825	44.54
ENSG00000260570	54.80
ENSG00000282445	51.17
ENSG00000105991	46.80
ENSG00000096717	40.87
ENSG00000234277	42.44
ENSG00000227252	44.89
ENSG00000227966	42.76
ENSG00000122194	40.43
ENSG00000157131	40.56
ENSG00000120057	57.73
ENSG00000242757	51.66
ENSG00000235198	50.54
ENSG00000122406	40.34
ENSG00000100225	38.81
ENSG00000274527	40.28
ENSG00000136828	46.49
ENSG00000145526	34.89
ENSG00000217385	45.48
ENSG00000280711	43.35
ENSG00000213509	48.67
ENSG00000143740	53.99
ENSG00000223427	40.25
ENSG00000118705	44.36
ENSG00000282473	46.85
ENSG00000253605	48.17
ENSG00000223817	51.68
ENSG00000226082	51.56
ENSG00000068781	40.98
ENSG00000273162	51.28
ENSG00000270891	44.86
ENSG00000281167	36.70
ENSG00000109794	44.16
ENSG00000234830	39.87
ENSG00000264892	58.54
ENSG00000214688	55.39
ENSG00000267471	32.95
ENSG00000276708	57.29
ENSG00000272815	44.68
ENSG00000219702	48.81
ENSG00000263041	35.64
ENSG00000279685	55.44
ENSG00000282700	46.55
ENSG00000254244	42.38
ENSG00000254283	49.74
ENSG00000237218	60.62
ENSG00000279235	44.07
ENSG00000213046	42.56
ENSG00000172752	38.71
ENSG00000224059	43.59
ENSG00000155367	58.30
ENSG00000165078	40.07
ENSG00000166415	36.62
ENSG00000233939	48.53
ENSG00000170832	40.19
ENSG00000153303	57.98
ENSG00000226767	68.60
ENSG00000248121	37.46
ENSG00000226239	53.62
ENSG00000233194	47.32
ENSG00000225243	39.30
ENSG00000236469	45.61
ENSG00000232709	55.00
ENSG00000274935	47.44
ENSG00000255190	35.01
ENSG00000006282	57.05
ENSG00000236571	45.55
ENSG00000261729	36.09
ENSG00000235486	39.58
ENSG00000234413	58.46
ENSG00000277796	52.70
ENSG00000255933	53.23
ENSG00000135185	43.90
ENSG00000273397	48.79
ENSG00000166436	45.83
ENSG00000281111	48.82
ENSG00000267498	43.86
ENSG00000243328	50.82
ENSG00000278389	47.33
ENSG00000244217	44.87
ENSG00000229469	53.56
ENSG00000260342	42.98
ENSG00000112531	36.39
ENSG00000278300	47.82
ENSG00000254408	40.11
ENSG00000029363	35.61
ENSG00000230399	38.67
ENSG00000135686	51.31
ENSG00000179157	58.03
ENSG00000223608	41.47
ENSG00000165837	44.82
ENSG00000197616	53.35
ENSG00000203910	39.20
ENSG00000085377	40.95
ENSG00000244383	50.83
ENSG00000134287	47.76
ENSG00000266456	39.58
ENSG00000235784	44.03
ENSG00000138780	35.68
ENSG00000244005	46.45
ENSG00000235440	51.83
ENSG00000271264	44.15
ENSG00000282458	52.06
ENSG00000163689	38.65
ENSG00000240983	49.00
ENSG00000104067	40.21
ENSG00000235843	42.48
ENSG00000282128	38.59
ENSG00000233870	57.75
ENSG00000198040	39.16
ENSG00000061936	46.45
ENSG00000177551	46.33
ENSG00000204261	52.24
ENSG00000262845	41.71
ENSG00000187871	35.75
ENSG00000225822	64.83
ENSG00000175416	53.09
ENSG00000233180	43.00
ENSG00000226345	60.20
ENSG00000261188	42.72
ENSG00000253570	57.78
ENSG00000241678	41.96
ENSG00000196620	34.93
ENSG00000197408	44.63
ENSG00000229103	49.42
ENSG00000251525	42.12
ENSG00000150551	45.33
ENSG00000236648	51.01
ENSG00000257355	44.97
ENSG00000258527	52.46
